"Species","Type","Dead.Code","X","Y","Diam10","Height","DBH","Crown.Radius","Growth","timestep","Treatment","Unit","PlotNumber","Class","C_tree","C_unit"
"Cw","Snag","Alive",240.605,615.241,NA,11.2446040364007,7.87057,NA,NA,13,"HR","B3",29,1,0.0092035123047341,5.68958662239637
"Bl","Snag","Alive",248.106,614.115,NA,6.14950738757053,5.24335,NA,NA,13,"HR","B3",29,1,0.00239436423016691,5.68958662239637
"At","Snag","Alive",247.109,60.6955,NA,23.4376437180006,30.9548,NA,NA,14,"HR","B3",1,1,0.212944491924931,5.98714944034811
"Ac","Snag","Alive",247.002,61.9361,NA,31.3639471468207,72.0352,NA,NA,14,"HR","B3",1,1,1.17833863620767,5.98714944034811
"Ep","Snag","Alive",407.729,54.9626,NA,26.9548353763739,42.3931,NA,NA,14,"HR","B3",3,1,0.53477775392086,5.98714944034811
"Cw","Snag","Alive",409.66,59.7792,NA,11.2446040364007,25.2887,NA,NA,14,"HR","B3",3,1,0.0560939994598043,5.98714944034811
"Cw","Snag","Alive",319.347,144.475,NA,11.2446040364007,8.78687,NA,NA,14,"HR","B3",4,1,0.0108604804887402,5.98714944034811
"Ac","Snag","Alive",326.34,144.745,NA,32.803728682521,101.206,NA,NA,14,"HR","B3",4,1,2.22168407638861,5.98714944034811
"Bl","Snag","Alive",404.199,140.646,NA,5.98141728096981,5.04251,NA,NA,14,"HR","B3",5,1,0.00217840955724077,5.98714944034811
"Ep","Snag","Alive",407.273,136.791,NA,25.8909978992364,38.3897,NA,NA,14,"HR","B3",5,1,0.421402759232772,5.98714944034811
"Cw","Snag","Alive",408.864,136.34,NA,11.2446040364007,19.0731,NA,NA,14,"HR","B3",5,1,0.0358146287138533,5.98714944034811
"Bl","Snag","Alive",245.677,211.876,NA,6.33213446876355,5.46317,NA,NA,14,"HR","B3",7,1,0.00264477406946827,5.98714944034811
"Bl","Snag","Alive",241.76,222.209,NA,6.36767859748098,5.50615,NA,NA,14,"HR","B3",7,1,0.00269547384497751,5.98714944034811
"Cw","Snag","Alive",240.451,216.034,NA,11.2446040364007,13.8161,NA,NA,14,"HR","B3",7,1,0.0216592971880437,5.98714944034811
"Bl","Snag","Alive",319.847,223.543,NA,15.1460581763399,18.7855,NA,NA,14,"HR","B3",8,1,0.053196741295382,5.98714944034811
"Cw","Snag","Alive",403.728,216.026,NA,11.2446040364007,7.94762,NA,NA,14,"HR","B3",9,1,0.00933895265803987,5.98714944034811
"Bl","Snag","Alive",163.839,293.856,NA,6.05739816712318,5.13312,NA,NA,14,"HR","B3",10,1,0.00227433596647278,5.98714944034811
"Bl","Snag","Alive",164.112,296.017,NA,6.00748133199704,5.07356,NA,NA,14,"HR","B3",10,1,0.00221100454887231,5.98714944034811
"Bl","Snag","Alive",249.078,294.678,NA,6.02574706185038,5.09534,NA,NA,14,"HR","B3",11,1,0.00223404032211824,5.98714944034811
"Bl","Snag","Alive",319.258,292.075,NA,7.4583187656613,6.85737,NA,NA,14,"HR","B3",12,1,0.00459204056279136,5.98714944034811
"Bl","Snag","Alive",405.403,301.133,NA,20.8210564891289,32.5511,NA,NA,14,"HR","B3",13,1,0.198112423796351,5.98714944034811
"Bl","Snag","Alive",241.533,373.549,NA,6.18937259241763,5.29119,NA,NA,14,"HR","B3",15,1,0.00244760274406767,5.98714944034811
"Cw","Snag","Alive",77.4932,455.63,NA,11.2446040364007,21.4922,NA,NA,14,"HR","B3",18,1,0.0432606230270307,5.98714944034811
"Bl","Snag","Alive",166.661,463.022,NA,6.63223676215422,5.8281,NA,NA,14,"HR","B3",19,1,0.00309363033155708,5.98714944034811
"Bl","Snag","Alive",161.36,458.77,NA,20.483269410441,31.5176,NA,NA,14,"HR","B3",19,1,0.183510224073637,5.98714944034811
"Bl","Snag","Alive",170.432,460.03,NA,5.98504527867738,5.04683,NA,NA,14,"HR","B3",19,1,0.00218292727255882,5.98714944034811
"Cw","Snag","Alive",237.233,463.794,NA,11.2446040364007,5.96647,NA,NA,14,"HR","B3",20,1,0.00609185049815104,5.98714944034811
"Bl","Snag","Alive",404.35,454.704,NA,6.07992554732652,5.16004,NA,NA,14,"HR","B3",22,1,0.00230331028113115,5.98714944034811
"Cw","Snag","Alive",82.1104,541.182,NA,11.2446040364007,7.22215,NA,NA,14,"HR","B3",23,1,0.00809254982510011,5.98714944034811
"Bl","Snag","Alive",162.072,542.261,NA,16.6228622445326,21.7802,NA,NA,14,"HR","B3",24,1,0.0759503629282253,5.98714944034811
"Cw","Snag","Alive",168.449,543.06,NA,11.2446040364007,10.5547,NA,NA,14,"HR","B3",24,1,0.0143351625412208,5.98714944034811
"At","Snag","Alive",239.089,538.347,NA,21.9744018071497,27.3405,NA,NA,14,"HR","B3",25,1,0.156688108838101,5.98714944034811
"Cw","Snag","Alive",243.451,538.309,NA,11.2446040364007,14.9632,NA,NA,14,"HR","B3",25,1,0.0245058866862197,5.98714944034811
"Bl","Snag","Alive",324.617,530.957,NA,6.03080164437183,5.10137,NA,NA,14,"HR","B3",26,1,0.00224044311244881,5.98714944034811
"Cw","Snag","Alive",320.715,539.009,NA,11.2446040364007,5.16174,NA,NA,14,"HR","B3",26,1,0.00491880934935778,5.98714944034811
"Cw","Snag","Alive",323.937,543.984,NA,11.2446040364007,9.68407,NA,NA,14,"HR","B3",26,1,0.0125789953410021,5.98714944034811
"Ep","Snag","Alive",320.296,541.802,NA,24.9720499309096,35.3573,NA,NA,14,"HR","B3",26,1,0.345532112154452,5.98714944034811
"Cw","Snag","Alive",156.474,615.059,NA,11.2446040364007,10.843,NA,NA,14,"HR","B3",28,1,0.0149355811424821,5.98714944034811
"Bl","Snag","Alive",170.447,618.196,NA,16.5213001056827,21.5639,NA,NA,14,"HR","B3",28,1,0.0741511436725717,5.98714944034811
"Cw","Snag","Alive",240.605,615.241,NA,11.2446040364007,7.87057,NA,NA,14,"HR","B3",29,1,0.0092035123047341,5.98714944034811
"Bl","Snag","Alive",248.106,614.115,NA,6.14950738757053,5.24335,NA,NA,14,"HR","B3",29,1,0.00239436423016691,5.98714944034811
"Cw","Snag","Alive",325.564,614.248,NA,11.2446040364007,15.4201,NA,NA,14,"HR","B3",30,1,0.0256779198468995,5.98714944034811
"At","Snag","Alive",247.109,60.6955,NA,23.4376437180006,30.9548,NA,NA,15,"HR","B3",1,1,0.212944491924931,6.2550131111513
"Ac","Snag","Alive",247.002,61.9361,NA,31.3639471468207,72.0352,NA,NA,15,"HR","B3",1,1,1.17833863620767,6.2550131111513
"Bl","Snag","Alive",321.603,63.3898,NA,6.00658362124692,5.07249,NA,NA,15,"HR","B3",2,1,0.00220987651461536,6.2550131111513
"Ep","Snag","Alive",407.729,54.9626,NA,26.9548353763739,42.3931,NA,NA,15,"HR","B3",3,1,0.53477775392086,6.2550131111513
"Cw","Snag","Alive",409.66,59.7792,NA,11.2446040364007,25.2887,NA,NA,15,"HR","B3",3,1,0.0560939994598043,6.2550131111513
"Cw","Snag","Alive",319.347,144.475,NA,11.2446040364007,8.78687,NA,NA,15,"HR","B3",4,1,0.0108604804887402,6.2550131111513
"Ac","Snag","Alive",326.34,144.745,NA,32.803728682521,101.206,NA,NA,15,"HR","B3",4,1,2.22168407638861,6.2550131111513
"Cw","Snag","Alive",402.808,131.601,NA,11.2446040364007,16.9896,NA,NA,15,"HR","B3",5,1,0.0298675372667035,6.2550131111513
"Bl","Snag","Alive",404.199,140.646,NA,5.98141728096981,5.04251,NA,NA,15,"HR","B3",5,1,0.00217840955724077,6.2550131111513
"Ep","Snag","Alive",407.273,136.791,NA,25.8909978992364,38.3897,NA,NA,15,"HR","B3",5,1,0.421402759232772,6.2550131111513
"Bl","Snag","Alive",245.677,211.876,NA,6.33213446876355,5.46317,NA,NA,15,"HR","B3",7,1,0.00264477406946827,6.2550131111513
"Bl","Snag","Alive",241.76,222.209,NA,6.36767859748098,5.50615,NA,NA,15,"HR","B3",7,1,0.00269547384497751,6.2550131111513
"Cw","Snag","Alive",240.451,216.034,NA,11.2446040364007,13.8161,NA,NA,15,"HR","B3",7,1,0.0216592971880437,6.2550131111513
"Bl","Snag","Alive",319.847,223.543,NA,15.1460581763399,18.7855,NA,NA,15,"HR","B3",8,1,0.053196741295382,6.2550131111513
"Cw","Snag","Alive",404.517,215.792,NA,11.2446040364007,11.5234,NA,NA,15,"HR","B3",9,1,0.0163893108067681,6.2550131111513
"Cw","Snag","Alive",403.728,216.026,NA,11.2446040364007,7.94762,NA,NA,15,"HR","B3",9,1,0.00933895265803987,6.2550131111513
"Cw","Snag","Alive",161.835,292.392,NA,11.2446040364007,5.52551,NA,NA,15,"HR","B3",10,1,0.00543818275341071,6.2550131111513
"Bl","Snag","Alive",164.112,296.017,NA,6.00748133199704,5.07356,NA,NA,15,"HR","B3",10,1,0.00221100454887231,6.2550131111513
"Bl","Snag","Alive",249.078,294.678,NA,6.02574706185038,5.09534,NA,NA,15,"HR","B3",11,1,0.00223404032211824,6.2550131111513
"Bl","Snag","Alive",319.258,292.075,NA,7.4583187656613,6.85737,NA,NA,15,"HR","B3",12,1,0.00459204056279136,6.2550131111513
"Cw","Snag","Alive",323.748,293.056,NA,11.2446040364007,6.24815,NA,NA,15,"HR","B3",12,1,0.00652293730577954,6.2550131111513
"Bl","Snag","Alive",405.403,301.133,NA,20.8210564891289,32.5511,NA,NA,15,"HR","B3",13,1,0.198112423796351,6.2550131111513
"Bl","Snag","Alive",241.533,373.549,NA,6.18937259241763,5.29119,NA,NA,15,"HR","B3",15,1,0.00244760274406767,6.2550131111513
"Cw","Snag","Alive",77.4932,455.63,NA,11.2446040364007,21.4922,NA,NA,15,"HR","B3",18,1,0.0432606230270307,6.2550131111513
"Bl","Snag","Alive",166.661,463.022,NA,6.63223676215422,5.8281,NA,NA,15,"HR","B3",19,1,0.00309363033155708,6.2550131111513
"Bl","Snag","Alive",161.36,458.77,NA,20.483269410441,31.5176,NA,NA,15,"HR","B3",19,1,0.183510224073637,6.2550131111513
"Bl","Snag","Alive",170.432,460.03,NA,5.98504527867738,5.04683,NA,NA,15,"HR","B3",19,1,0.00218292727255882,6.2550131111513
"Cw","Snag","Alive",237.233,463.794,NA,11.2446040364007,5.96647,NA,NA,15,"HR","B3",20,1,0.00609185049815104,6.2550131111513
"Bl","Snag","Alive",404.35,454.704,NA,6.07992554732652,5.16004,NA,NA,15,"HR","B3",22,1,0.00230331028113115,6.2550131111513
"At","Snag","Alive",404.279,459.179,NA,23.1130734754053,30.1098,NA,NA,15,"HR","B3",22,1,0.198933283751757,6.2550131111513
"Cw","Snag","Alive",78.8808,542.048,NA,11.2446040364007,14.0488,NA,NA,15,"HR","B3",23,1,0.0222255883368244,6.2550131111513
"Cw","Snag","Alive",82.1104,541.182,NA,11.2446040364007,7.22215,NA,NA,15,"HR","B3",23,1,0.00809254982510011,6.2550131111513
"Cw","Snag","Alive",82.4883,537.745,NA,11.2446040364007,9.12027,NA,NA,15,"HR","B3",23,1,0.0114881236945184,6.2550131111513
"Cw","Snag","Alive",166.154,538.33,NA,11.2446040364007,7.79162,NA,NA,15,"HR","B3",24,1,0.00906548190092938,6.2550131111513
"Bl","Snag","Alive",162.072,542.261,NA,16.6228622445326,21.7802,NA,NA,15,"HR","B3",24,1,0.0759503629282253,6.2550131111513
"Cw","Snag","Alive",168.449,543.06,NA,11.2446040364007,10.5547,NA,NA,15,"HR","B3",24,1,0.0143351625412208,6.2550131111513
"At","Snag","Alive",239.089,538.347,NA,21.9744018071497,27.3405,NA,NA,15,"HR","B3",25,1,0.156688108838101,6.2550131111513
"Cw","Snag","Alive",243.451,538.309,NA,11.2446040364007,14.9632,NA,NA,15,"HR","B3",25,1,0.0245058866862197,6.2550131111513
"Bl","Snag","Alive",324.617,530.957,NA,6.03080164437183,5.10137,NA,NA,15,"HR","B3",26,1,0.00224044311244881,6.2550131111513
"Cw","Snag","Alive",320.715,539.009,NA,11.2446040364007,5.16174,NA,NA,15,"HR","B3",26,1,0.00491880934935778,6.2550131111513
"Cw","Snag","Alive",323.937,543.984,NA,11.2446040364007,9.68407,NA,NA,15,"HR","B3",26,1,0.0125789953410021,6.2550131111513
"Ep","Snag","Alive",320.296,541.802,NA,24.9720499309096,35.3573,NA,NA,15,"HR","B3",26,1,0.345532112154452,6.2550131111513
"Cw","Snag","Alive",158.818,614.214,NA,11.2446040364007,9.90468,NA,NA,15,"HR","B3",28,1,0.013015825456945,6.2550131111513
"Cw","Snag","Alive",156.474,615.059,NA,11.2446040364007,10.843,NA,NA,15,"HR","B3",28,1,0.0149355811424821,6.2550131111513
"Bl","Snag","Alive",170.447,618.196,NA,16.5213001056827,21.5639,NA,NA,15,"HR","B3",28,1,0.0741511436725717,6.2550131111513
"Bl","Snag","Alive",248.106,614.115,NA,6.14950738757053,5.24335,NA,NA,15,"HR","B3",29,1,0.00239436423016691,6.2550131111513
"Cw","Snag","Alive",325.564,614.248,NA,11.2446040364007,15.4201,NA,NA,15,"HR","B3",30,1,0.0256779198468995,6.2550131111513
"At","Snag","Alive",247.109,60.6955,NA,23.4376437180006,30.9548,NA,NA,16,"HR","B3",1,1,0.212944491924931,5.08103505662082
"Bl","Snag","Alive",321.603,63.3898,NA,6.00658362124692,5.07249,NA,NA,16,"HR","B3",2,1,0.00220987651461536,5.08103505662082
"Ep","Snag","Alive",407.729,54.9626,NA,26.9548353763739,42.3931,NA,NA,16,"HR","B3",3,1,0.53477775392086,5.08103505662082
"Cw","Snag","Alive",409.66,59.7792,NA,11.2446040364007,25.2887,NA,NA,16,"HR","B3",3,1,0.0560939994598043,5.08103505662082
"Ac","Snag","Alive",326.34,144.745,NA,32.803728682521,101.206,NA,NA,16,"HR","B3",4,1,2.22168407638861,5.08103505662082
"Cw","Snag","Alive",402.808,131.601,NA,11.2446040364007,16.9896,NA,NA,16,"HR","B3",5,1,0.0298675372667035,5.08103505662082
"Bl","Snag","Alive",404.199,140.646,NA,5.98141728096981,5.04251,NA,NA,16,"HR","B3",5,1,0.00217840955724077,5.08103505662082
"Ep","Snag","Alive",407.273,136.791,NA,25.8909978992364,38.3897,NA,NA,16,"HR","B3",5,1,0.421402759232772,5.08103505662082
"Bl","Snag","Alive",245.677,211.876,NA,6.33213446876355,5.46317,NA,NA,16,"HR","B3",7,1,0.00264477406946827,5.08103505662082
"Bl","Snag","Alive",241.76,222.209,NA,6.36767859748098,5.50615,NA,NA,16,"HR","B3",7,1,0.00269547384497751,5.08103505662082
"Bl","Snag","Alive",319.847,223.543,NA,15.1460581763399,18.7855,NA,NA,16,"HR","B3",8,1,0.053196741295382,5.08103505662082
"Cw","Snag","Alive",323,224.451,NA,11.2446040364007,11.9283,NA,NA,16,"HR","B3",8,1,0.0172786511904812,5.08103505662082
"Cw","Snag","Alive",404.517,215.792,NA,11.2446040364007,11.5234,NA,NA,16,"HR","B3",9,1,0.0163893108067681,5.08103505662082
"Cw","Snag","Alive",403.728,216.026,NA,11.2446040364007,7.94762,NA,NA,16,"HR","B3",9,1,0.00933895265803987,5.08103505662082
"Bl","Snag","Alive",164.112,296.017,NA,6.00748133199704,5.07356,NA,NA,16,"HR","B3",10,1,0.00221100454887231,5.08103505662082
"Bl","Snag","Alive",168.629,293.91,NA,6.27004004685952,5.38824,NA,NA,16,"HR","B3",10,1,0.00255775123258804,5.08103505662082
"Bl","Snag","Alive",249.078,294.678,NA,6.02574706185038,5.09534,NA,NA,16,"HR","B3",11,1,0.00223404032211824,5.08103505662082
"Bl","Snag","Alive",319.258,292.075,NA,7.4583187656613,6.85737,NA,NA,16,"HR","B3",12,1,0.00459204056279136,5.08103505662082
"Cw","Snag","Alive",323.748,293.056,NA,11.2446040364007,6.24815,NA,NA,16,"HR","B3",12,1,0.00652293730577954,5.08103505662082
"Bl","Snag","Alive",405.403,301.133,NA,20.8210564891289,32.5511,NA,NA,16,"HR","B3",13,1,0.198112423796351,5.08103505662082
"Bl","Snag","Alive",241.533,373.549,NA,6.18937259241763,5.29119,NA,NA,16,"HR","B3",15,1,0.00244760274406767,5.08103505662082
"Cw","Snag","Alive",77.4932,455.63,NA,11.2446040364007,21.4922,NA,NA,16,"HR","B3",18,1,0.0432606230270307,5.08103505662082
"Bl","Snag","Alive",166.661,463.022,NA,6.63223676215422,5.8281,NA,NA,16,"HR","B3",19,1,0.00309363033155708,5.08103505662082
"Bl","Snag","Alive",161.36,458.77,NA,20.483269410441,31.5176,NA,NA,16,"HR","B3",19,1,0.183510224073637,5.08103505662082
"Cw","Snag","Alive",237.233,463.794,NA,11.2446040364007,5.96647,NA,NA,16,"HR","B3",20,1,0.00609185049815104,5.08103505662082
"Bl","Snag","Alive",404.35,454.704,NA,6.07992554732652,5.16004,NA,NA,16,"HR","B3",22,1,0.00230331028113115,5.08103505662082
"At","Snag","Alive",404.279,459.179,NA,23.1130734754053,30.1098,NA,NA,16,"HR","B3",22,1,0.198933283751757,5.08103505662082
"Cw","Snag","Alive",79.2517,532.609,NA,11.2446040364007,8.85584,NA,NA,16,"HR","B3",23,1,0.0109892482749388,5.08103505662082
"Cw","Snag","Alive",76.5701,534.839,NA,11.2446040364007,10.2328,NA,NA,16,"HR","B3",23,1,0.0136758186819354,5.08103505662082
"Cw","Snag","Alive",78.8808,542.048,NA,11.2446040364007,14.0488,NA,NA,16,"HR","B3",23,1,0.0222255883368244,5.08103505662082
"Cw","Snag","Alive",82.1104,541.182,NA,11.2446040364007,7.22215,NA,NA,16,"HR","B3",23,1,0.00809254982510011,5.08103505662082
"Cw","Snag","Alive",82.4883,537.745,NA,11.2446040364007,9.12027,NA,NA,16,"HR","B3",23,1,0.0114881236945184,5.08103505662082
"Cw","Snag","Alive",166.154,538.33,NA,11.2446040364007,7.79162,NA,NA,16,"HR","B3",24,1,0.00906548190092938,5.08103505662082
"Bl","Snag","Alive",162.072,542.261,NA,16.6228622445326,21.7802,NA,NA,16,"HR","B3",24,1,0.0759503629282253,5.08103505662082
"Cw","Snag","Alive",168.449,543.06,NA,11.2446040364007,10.5547,NA,NA,16,"HR","B3",24,1,0.0143351625412208,5.08103505662082
"At","Snag","Alive",239.089,538.347,NA,21.9744018071497,27.3405,NA,NA,16,"HR","B3",25,1,0.156688108838101,5.08103505662082
"Cw","Snag","Alive",243.451,538.309,NA,11.2446040364007,14.9632,NA,NA,16,"HR","B3",25,1,0.0245058866862197,5.08103505662082
"Bl","Snag","Alive",324.617,530.957,NA,6.03080164437183,5.10137,NA,NA,16,"HR","B3",26,1,0.00224044311244881,5.08103505662082
"Cw","Snag","Alive",320.715,539.009,NA,11.2446040364007,5.16174,NA,NA,16,"HR","B3",26,1,0.00491880934935778,5.08103505662082
"Cw","Snag","Alive",323.937,543.984,NA,11.2446040364007,9.68407,NA,NA,16,"HR","B3",26,1,0.0125789953410021,5.08103505662082
"Ep","Snag","Alive",320.296,541.802,NA,24.9720499309096,35.3573,NA,NA,16,"HR","B3",26,1,0.345532112154452,5.08103505662082
"Cw","Snag","Alive",158.818,614.214,NA,11.2446040364007,9.90468,NA,NA,16,"HR","B3",28,1,0.013015825456945,5.08103505662082
"Cw","Snag","Alive",156.474,615.059,NA,11.2446040364007,10.843,NA,NA,16,"HR","B3",28,1,0.0149355811424821,5.08103505662082
"Bl","Snag","Alive",170.447,618.196,NA,16.5213001056827,21.5639,NA,NA,16,"HR","B3",28,1,0.0741511436725717,5.08103505662082
"Bl","Snag","Alive",248.106,614.115,NA,6.14950738757053,5.24335,NA,NA,16,"HR","B3",29,1,0.00239436423016691,5.08103505662082
"Cw","Snag","Alive",325.564,614.248,NA,11.2446040364007,15.4201,NA,NA,16,"HR","B3",30,1,0.0256779198468995,5.08103505662082
"At","Snag","Alive",247.109,60.6955,NA,23.4376437180006,30.9548,NA,NA,17,"HR","B3",1,1,0.212944491924931,4.81579034110826
"Ep","Snag","Alive",407.729,54.9626,NA,26.9548353763739,42.3931,NA,NA,17,"HR","B3",3,1,0.53477775392086,4.81579034110826
"Cw","Snag","Alive",409.66,59.7792,NA,11.2446040364007,25.2887,NA,NA,17,"HR","B3",3,1,0.0560939994598043,4.81579034110826
"Ac","Snag","Alive",326.34,144.745,NA,32.803728682521,101.206,NA,NA,17,"HR","B3",4,1,2.22168407638861,4.81579034110826
"Cw","Snag","Alive",402.808,131.601,NA,11.2446040364007,16.9896,NA,NA,17,"HR","B3",5,1,0.0298675372667035,4.81579034110826
"Bl","Snag","Alive",404.199,140.646,NA,5.98141728096981,5.04251,NA,NA,17,"HR","B3",5,1,0.00217840955724077,4.81579034110826
"Bl","Snag","Alive",245.677,211.876,NA,6.33213446876355,5.46317,NA,NA,17,"HR","B3",7,1,0.00264477406946827,4.81579034110826
"Bl","Snag","Alive",241.76,222.209,NA,6.36767859748098,5.50615,NA,NA,17,"HR","B3",7,1,0.00269547384497751,4.81579034110826
"Bl","Snag","Alive",319.847,223.543,NA,15.1460581763399,18.7855,NA,NA,17,"HR","B3",8,1,0.053196741295382,4.81579034110826
"Cw","Snag","Alive",323,224.451,NA,11.2446040364007,11.9283,NA,NA,17,"HR","B3",8,1,0.0172786511904812,4.81579034110826
"Cw","Snag","Alive",404.517,215.792,NA,11.2446040364007,11.5234,NA,NA,17,"HR","B3",9,1,0.0163893108067681,4.81579034110826
"Cw","Snag","Alive",403.728,216.026,NA,11.2446040364007,7.94762,NA,NA,17,"HR","B3",9,1,0.00933895265803987,4.81579034110826
"Ac","Snag","Alive",402.899,222.575,NA,21.6918429170353,26.6956,NA,NA,17,"HR","B3",9,1,0.14540284085383,4.81579034110826
"Bl","Snag","Alive",249.078,294.678,NA,6.02574706185038,5.09534,NA,NA,17,"HR","B3",11,1,0.00223404032211824,4.81579034110826
"Cw","Snag","Alive",323.748,293.056,NA,11.2446040364007,6.24815,NA,NA,17,"HR","B3",12,1,0.00652293730577954,4.81579034110826
"Bl","Snag","Alive",405.403,301.133,NA,20.8210564891289,32.5511,NA,NA,17,"HR","B3",13,1,0.198112423796351,4.81579034110826
"Cw","Snag","Alive",399.946,385.987,NA,11.2446040364007,5.35067,NA,NA,17,"HR","B3",17,1,0.00518628444192319,4.81579034110826
"Cw","Snag","Alive",77.4932,455.63,NA,11.2446040364007,21.4922,NA,NA,17,"HR","B3",18,1,0.0432606230270307,4.81579034110826
"Bl","Snag","Alive",161.31,455.713,NA,6.06507425138706,5.14229,NA,NA,17,"HR","B3",19,1,0.00228418124599684,4.81579034110826
"Bl","Snag","Alive",166.661,463.022,NA,6.63223676215422,5.8281,NA,NA,17,"HR","B3",19,1,0.00309363033155708,4.81579034110826
"Bl","Snag","Alive",161.36,458.77,NA,20.483269410441,31.5176,NA,NA,17,"HR","B3",19,1,0.183510224073637,4.81579034110826
"Cw","Snag","Alive",237.233,463.794,NA,11.2446040364007,5.96647,NA,NA,17,"HR","B3",20,1,0.00609185049815104,4.81579034110826
"Bl","Snag","Alive",404.35,454.704,NA,6.07992554732652,5.16004,NA,NA,17,"HR","B3",22,1,0.00230331028113115,4.81579034110826
"At","Snag","Alive",404.279,459.179,NA,23.1130734754053,30.1098,NA,NA,17,"HR","B3",22,1,0.198933283751757,4.81579034110826
"Cw","Snag","Alive",79.2517,532.609,NA,11.2446040364007,8.85584,NA,NA,17,"HR","B3",23,1,0.0109892482749388,4.81579034110826
"Cw","Snag","Alive",76.5701,534.839,NA,11.2446040364007,10.2328,NA,NA,17,"HR","B3",23,1,0.0136758186819354,4.81579034110826
"Cw","Snag","Alive",78.8808,542.048,NA,11.2446040364007,14.0488,NA,NA,17,"HR","B3",23,1,0.0222255883368244,4.81579034110826
"Cw","Snag","Alive",84.8234,535.177,NA,11.2446040364007,8.73112,NA,NA,17,"HR","B3",23,1,0.0107568048944543,4.81579034110826
"Cw","Snag","Alive",82.1104,541.182,NA,11.2446040364007,7.22215,NA,NA,17,"HR","B3",23,1,0.00809254982510011,4.81579034110826
"Cw","Snag","Alive",82.4883,537.745,NA,11.2446040364007,9.12027,NA,NA,17,"HR","B3",23,1,0.0114881236945184,4.81579034110826
"Bl","Snag","Alive",88.819,542.86,NA,6.08165690117601,5.16211,NA,NA,17,"HR","B3",23,1,0.00230554728463605,4.81579034110826
"Bl","Snag","Alive",162.072,542.261,NA,16.6228622445326,21.7802,NA,NA,17,"HR","B3",24,1,0.0759503629282253,4.81579034110826
"Cw","Snag","Alive",168.449,543.06,NA,11.2446040364007,10.5547,NA,NA,17,"HR","B3",24,1,0.0143351625412208,4.81579034110826
"At","Snag","Alive",239.089,538.347,NA,21.9744018071497,27.3405,NA,NA,17,"HR","B3",25,1,0.156688108838101,4.81579034110826
"Bl","Snag","Alive",240.922,542.076,NA,6.83985430321592,6.08332,NA,NA,17,"HR","B3",25,1,0.00343268798934884,4.81579034110826
"Cw","Snag","Alive",243.451,538.309,NA,11.2446040364007,14.9632,NA,NA,17,"HR","B3",25,1,0.0245058866862197,4.81579034110826
"Bl","Snag","Alive",324.617,530.957,NA,6.03080164437183,5.10137,NA,NA,17,"HR","B3",26,1,0.00224044311244881,4.81579034110826
"Cw","Snag","Alive",320.715,539.009,NA,11.2446040364007,5.16174,NA,NA,17,"HR","B3",26,1,0.00491880934935778,4.81579034110826
"Cw","Snag","Alive",323.937,543.984,NA,11.2446040364007,9.68407,NA,NA,17,"HR","B3",26,1,0.0125789953410021,4.81579034110826
"Ep","Snag","Alive",320.296,541.802,NA,24.9720499309096,35.3573,NA,NA,17,"HR","B3",26,1,0.345532112154452,4.81579034110826
"Cw","Snag","Alive",158.818,614.214,NA,11.2446040364007,9.90468,NA,NA,17,"HR","B3",28,1,0.013015825456945,4.81579034110826
"Cw","Snag","Alive",156.474,615.059,NA,11.2446040364007,10.843,NA,NA,17,"HR","B3",28,1,0.0149355811424821,4.81579034110826
"Cw","Snag","Alive",168.879,622.538,NA,11.2446040364007,8.24779,NA,NA,17,"HR","B3",28,1,0.00987345451388769,4.81579034110826
"Bl","Snag","Alive",170.447,618.196,NA,16.5213001056827,21.5639,NA,NA,17,"HR","B3",28,1,0.0741511436725717,4.81579034110826
"Bl","Snag","Alive",248.106,614.115,NA,6.14950738757053,5.24335,NA,NA,17,"HR","B3",29,1,0.00239436423016691,4.81579034110826
"Cw","Snag","Alive",325.564,614.248,NA,11.2446040364007,15.4201,NA,NA,17,"HR","B3",30,1,0.0256779198468995,4.81579034110826
"At","Snag","Alive",247.109,60.6955,NA,23.4376437180006,30.9548,NA,NA,18,"HR","B3",1,1,0.212944491924931,4.15641343105793
"Cw","Snag","Alive",409.66,59.7792,NA,11.2446040364007,25.2887,NA,NA,18,"HR","B3",3,1,0.0560939994598043,4.15641343105793
"Bl","Snag","Alive",317.62,135.185,NA,7.11393646960879,6.42377,NA,NA,18,"HR","B3",4,1,0.00391798167322327,4.15641343105793
"Ac","Snag","Alive",326.34,144.745,NA,32.803728682521,101.206,NA,NA,18,"HR","B3",4,1,2.22168407638861,4.15641343105793
"Bl","Snag","Alive",404.199,140.646,NA,5.98141728096981,5.04251,NA,NA,18,"HR","B3",5,1,0.00217840955724077,4.15641343105793
"Cw","Snag","Alive",235.799,216.82,NA,11.2446040364007,10.6734,NA,NA,18,"HR","B3",7,1,0.0145812405702726,4.15641343105793
"Bl","Snag","Alive",245.677,211.876,NA,6.33213446876355,5.46317,NA,NA,18,"HR","B3",7,1,0.00264477406946827,4.15641343105793
"Cw","Snag","Alive",243.545,211.894,NA,11.2446040364007,6.34566,NA,NA,18,"HR","B3",7,1,0.0066745900641203,4.15641343105793
"Bl","Snag","Alive",241.76,222.209,NA,6.36767859748098,5.50615,NA,NA,18,"HR","B3",7,1,0.00269547384497751,4.15641343105793
"Bl","Snag","Alive",319.847,223.543,NA,15.1460581763399,18.7855,NA,NA,18,"HR","B3",8,1,0.053196741295382,4.15641343105793
