"unit","Species","Type","Dead.Code","X","Y","Diam10","DBH","Height","Light","Growth","dead","Volume","timestep","treatment","Class","C_tree","C_unit"
5,"Ep","Snag","Alive",53.7192,90.0748,NA,5.78942,7.62403,NA,NA,NA,NA,27,"low",3,0.00357524367696369,0.768033167484019
5,"Ep","Snag","Alive",52.6206,99.5466,NA,10.9215,12.155,NA,NA,NA,NA,27,"low",3,0.0180721718924202,0.768033167484019
5,"Ep","Snag","Alive",52.7527,147.705,NA,7.35827,9.10263,NA,NA,NA,NA,27,"low",3,0.0065967591597521,0.768033167484019
5,"Ac","Snag","Alive",53.2482,149.307,NA,8.03161,9.71106,NA,NA,NA,NA,27,"low",3,0.00621917751455838,0.768033167484019
5,"At","Snag","Alive",59.6838,63.6092,NA,6.47424,8.28015,NA,NA,NA,NA,27,"low",3,0.00341244005666217,0.768033167484019
5,"At","Snag","Alive",56.1732,91.698,NA,5.80137,7.63562,NA,NA,NA,NA,27,"low",3,0.00254921329783486,0.768033167484019
5,"Ac","Snag","Alive",60.5284,98.2007,NA,5.44066,7.28336,NA,NA,NA,NA,27,"low",3,0.0021615546235837,0.768033167484019
5,"Ep","Snag","Alive",60.8894,118.129,NA,7.8432,9.54235,NA,NA,NA,NA,27,"low",3,0.00776503343396153,0.768033167484019
5,"Ep","Snag","Alive",67.6848,53.263,NA,5.59971,7.43927,NA,NA,NA,NA,27,"low",3,0.00328372401471871,0.768033167484019
5,"Ep","Snag","Alive",67.3543,59.2825,NA,5.83115,7.66449,NA,NA,NA,NA,27,"low",3,0.00364140930864313,0.768033167484019
5,"Ac","Snag","Alive",71.305,75.5828,NA,7.23466,8.98925,NA,NA,NA,NA,27,"low",3,0.00468287407491858,0.768033167484019
5,"At","Snag","Alive",68.3423,87.3243,NA,6.80585,8.59187,NA,NA,NA,NA,27,"low",3,0.00389725853318642,0.768033167484019
5,"Ac","Snag","Alive",66.7649,91.4617,NA,5.77771,7.61266,NA,NA,NA,NA,27,"low",3,0.00254355421680513,0.768033167484019
5,"At","Snag","Alive",69.4616,101.411,NA,6.27989,8.09566,NA,NA,NA,NA,27,"low",3,0.00314682471778079,0.768033167484019
5,"At","Snag","Alive",65.218,96.8597,NA,7.09866,8.86391,NA,NA,NA,NA,27,"low",3,0.00435936424189628,0.768033167484019
5,"Ac","Snag","Alive",64.4341,114.629,NA,7.16455,8.92472,NA,NA,NA,NA,27,"low",3,0.00456064334911823,0.768033167484019
5,"Ep","Snag","Alive",66.088,144.828,NA,6.56371,8.36463,NA,NA,NA,NA,27,"low",3,0.00492649900320596,0.768033167484019
5,"Ep","Snag","Alive",73.4817,52.6327,NA,6.90343,8.68286,NA,NA,NA,NA,27,"low",3,0.00560440788498584,0.768033167484019
5,"Ep","Snag","Alive",77.2363,67.5253,NA,7.14881,8.91021,NA,NA,NA,NA,27,"low",3,0.00612753887603605,0.768033167484019
5,"At","Snag","Alive",79.4812,72.5981,NA,5.63283,7.47163,NA,NA,NA,NA,27,"low",3,0.00235725746383636,0.768033167484019
5,"At","Snag","Alive",79.035,73.3004,NA,7.20283,8.95998,NA,NA,NA,NA,27,"low",3,0.0045316330977157,0.768033167484019
5,"At","Snag","Alive",72.1109,80.5765,NA,5.871,7.70308,NA,NA,NA,NA,27,"low",3,0.0026312944877075,0.768033167484019
5,"Ac","Snag","Alive",74.6049,81.4182,NA,5.90803,7.73888,NA,NA,NA,NA,27,"low",3,0.00270206359048616,0.768033167484019
5,"Ep","Snag","Alive",77.909,88.1541,NA,6.66395,8.45896,NA,NA,NA,NA,27,"low",3,0.00512100325999785,0.768033167484019
5,"Ac","Snag","Alive",73.6896,102.098,NA,8.81901,10.4034,NA,NA,NA,NA,27,"low",3,0.00801383646384949,0.768033167484019
5,"Ac","Snag","Alive",72.7894,101.218,NA,11.2181,12.3911,NA,NA,NA,NA,27,"low",3,0.0153263781382966,0.768033167484019
5,"Ep","Snag","Alive",74.4781,111.507,NA,5.42207,7.26508,NA,NA,NA,NA,27,"low",3,0.00302436824815602,0.768033167484019
5,"Ac","Snag","Alive",79.8587,114.836,NA,8.59611,10.2095,NA,NA,NA,NA,27,"low",3,0.00747699370599034,0.768033167484019
5,"Ac","Snag","Alive",77.3883,134.289,NA,7.64833,9.36661,NA,NA,NA,NA,27,"low",3,0.00544618257582807,0.768033167484019
5,"Ep","Snag","Alive",73.8403,142.366,NA,6.05951,7.88481,NA,NA,NA,NA,27,"low",3,0.00401672535466319,0.768033167484019
5,"Ac","Snag","Alive",74.8356,143.365,NA,7.446,9.18277,NA,NA,NA,NA,27,"low",3,0.0050637795316965,0.768033167484019
5,"Ep","Snag","Alive",83.6315,50.753,NA,7.5707,9.29624,NA,NA,NA,NA,27,"low",3,0.00709430702651466,0.768033167484019
5,"At","Snag","Alive",80.4059,61.4618,NA,5.65209,7.49042,NA,NA,NA,NA,27,"low",3,0.00237871577020871,0.768033167484019
5,"Ep","Snag","Alive",80.213,64.2417,NA,9.11064,10.6546,NA,NA,NA,NA,27,"low",3,0.011383288581264,0.768033167484019
5,"Ac","Snag","Alive",81.2539,79.4617,NA,10.2471,11.608,NA,NA,NA,NA,27,"low",3,0.0120186557741565,0.768033167484019
5,"At","Snag","Alive",86.7437,90.7286,NA,5.78036,7.61523,NA,NA,NA,NA,27,"low",3,0.00252476664621411,0.768033167484019
5,"Ac","Snag","Alive",87.3811,92.9666,NA,7.22921,8.98424,NA,NA,NA,NA,27,"low",3,0.00467329943752067,0.768033167484019
5,"Ac","Snag","Alive",86.9215,90.502,NA,8.21472,9.87388,NA,NA,NA,NA,27,"low",3,0.00661137679614109,0.768033167484019
5,"Ep","Snag","Alive",83.1111,106.858,NA,6.17708,7.99751,NA,NA,NA,NA,27,"low",3,0.00421878437938562,0.768033167484019
5,"At","Snag","Alive",83.5491,125.09,NA,7.82572,9.52664,NA,NA,NA,NA,27,"low",3,0.0056504631161016,0.768033167484019
5,"At","Snag","Alive",80.0353,130.635,NA,10.139,11.5191,NA,NA,NA,NA,27,"low",3,0.0112445026703258,0.768033167484019
5,"Ac","Snag","Alive",86.4134,139.746,NA,7.53844,9.26693,NA,NA,NA,NA,27,"low",3,0.00523631483681337,0.768033167484019
5,"At","Snag","Alive",90.853,68.4344,NA,6.37823,8.18918,NA,NA,NA,NA,27,"low",3,0.00327953824392478,0.768033167484019
5,"Ac","Snag","Alive",92.4884,70.1446,NA,6.72522,8.51643,NA,NA,NA,NA,27,"low",3,0.00384045299609873,0.768033167484019
5,"At","Snag","Alive",90.996,89.8243,NA,6.41182,8.22104,NA,NA,NA,NA,27,"low",3,0.00332565771993397,0.768033167484019
5,"Ac","Snag","Alive",89.913,98.2435,NA,8.00738,9.68943,NA,NA,NA,NA,27,"low",3,0.00616839818823652,0.768033167484019
5,"Ac","Snag","Alive",94.6203,100.344,NA,8.06157,9.73778,NA,NA,NA,NA,27,"low",3,0.00628232801863818,0.768033167484019
5,"Ac","Snag","Alive",88.1252,98.0349,NA,10.4405,11.7663,NA,NA,NA,NA,27,"low",3,0.0126388611940603,0.768033167484019
5,"Ac","Snag","Alive",92.2971,107.24,NA,5.97114,7.79978,NA,NA,NA,NA,27,"low",3,0.00278103573109877,0.768033167484019
5,"Ep","Snag","Alive",91.1403,116.254,NA,5.00223,6.84874,NA,NA,NA,NA,27,"low",3,0.00246235307674132,0.768033167484019
5,"Pl","Snag","Alive",92.8902,115.54,NA,6.86788,9.81362,NA,NA,NA,NA,27,"low",3,0.00541691904228302,0.768033167484019
5,"At","Snag","Alive",91.5612,131.05,NA,6.38892,8.19932,NA,NA,NA,NA,27,"low",3,0.00329417076406875,0.768033167484019
5,"Ac","Snag","Alive",95.391,148.016,NA,10.2884,11.6419,NA,NA,NA,NA,27,"low",3,0.0121495018220839,0.768033167484019
5,"At","Snag","Alive",96.0242,77.8779,NA,9.13695,10.6772,NA,NA,NA,NA,27,"low",3,0.00853029850584248,0.768033167484019
5,"At","Snag","Alive",99.9578,84.3377,NA,8.10924,9.78022,NA,NA,NA,NA,27,"low",3,0.00621149947191212,0.768033167484019
5,"Ac","Snag","Alive",103.183,109.649,NA,7.44034,9.17761,NA,NA,NA,NA,27,"low",3,0.00505333573440307,0.768033167484019
5,"Ep","Snag","Alive",96.0738,106.176,NA,8.15024,9.81667,NA,NA,NA,NA,27,"low",3,0.0085653138134313,0.768033167484019
5,"At","Snag","Alive",100.89,113.985,NA,5.28799,7.13282,NA,NA,NA,NA,27,"low",3,0.00199344932036039,0.768033167484019
5,"Ac","Snag","Alive",100.492,120.292,NA,5.46683,7.30908,NA,NA,NA,NA,27,"low",3,0.0021897991910167,0.768033167484019
5,"Ep","Snag","Alive",96.2277,136.509,NA,6.07716,7.90176,NA,NA,NA,NA,27,"low",3,0.0040466732982404,0.768033167484019
5,"At","Snag","Alive",99.6093,145.181,NA,5.76439,7.59973,NA,NA,NA,NA,27,"low",3,0.00250628576680644,0.768033167484019
5,"Ep","Snag","Alive",104.168,62.7866,NA,12.2291,13.1767,NA,NA,NA,NA,27,"low",3,0.024096149589271,0.768033167484019
5,"At","Snag","Alive",104.1,76.0779,NA,6.31698,8.13097,NA,NA,NA,NA,27,"low",3,0.00319647460494693,0.768033167484019
5,"Ac","Snag","Alive",110.999,79.1895,NA,8.59449,10.208,NA,NA,NA,NA,27,"low",3,0.00747306851629608,0.768033167484019
5,"Pl","Snag","Alive",104.977,97.3493,NA,8.08514,10.93,NA,NA,NA,NA,27,"low",3,0.0080465361466553,0.768033167484019
5,"Ep","Snag","Alive",109.208,103.546,NA,11.5005,12.6135,NA,NA,NA,NA,27,"low",3,0.0206116313153905,0.768033167484019
5,"Ep","Snag","Alive",107.329,114.768,NA,7.26942,9.02118,NA,NA,NA,NA,27,"low",3,0.00639514551645491,0.768033167484019
5,"Ep","Snag","Alive",116.878,55.2378,NA,8.37901,10.019,NA,NA,NA,NA,27,"low",3,0.00919280197308743,0.768033167484019
5,"Bl","Snag","Alive",117.477,51.9575,NA,15.4682,12.1274,NA,NA,NA,NA,27,"low",3,0.028638824285776,0.768033167484019
5,"Ac","Snag","Alive",115.987,68.5798,NA,10.7474,12.0151,NA,NA,NA,NA,27,"low",3,0.0136621885370727,0.768033167484019
5,"Ep","Snag","Alive",115.44,77.7455,NA,5.62375,7.46275,NA,NA,NA,NA,27,"low",3,0.00331982777708203,0.768033167484019
5,"At","Snag","Alive",113.69,88.9837,NA,5.62146,7.46052,NA,NA,NA,NA,27,"low",3,0.00234464438771585,0.768033167484019
5,"At","Snag","Alive",114.148,89.149,NA,9.61747,11.0848,NA,NA,NA,NA,27,"low",3,0.00977418068554037,0.768033167484019
5,"Ac","Snag","Alive",118.752,115.009,NA,5.3526,7.19664,NA,NA,NA,NA,27,"low",3,0.00206823925125115,0.768033167484019
5,"Ac","Snag","Alive",112.353,127.73,NA,5.48708,7.32896,NA,NA,NA,NA,27,"low",3,0.00221181382561727,0.768033167484019
5,"At","Snag","Alive",120.949,59.8731,NA,6.14892,7.97057,NA,NA,NA,NA,27,"low",3,0.00297538074224857,0.768033167484019
5,"Ep","Snag","Alive",126.244,66.604,NA,8.72335,10.3203,NA,NA,NA,NA,27,"low",3,0.0101884810887634,0.768033167484019
5,"Ac","Snag","Alive",123.564,69.366,NA,9.57473,11.0489,NA,NA,NA,NA,27,"low",3,0.0100090613562163,0.768033167484019
5,"At","Snag","Alive",122.517,72.6427,NA,5.42982,7.2727,NA,NA,NA,NA,27,"low",3,0.00213844192806131,0.768033167484019
5,"At","Snag","Alive",123.941,75.1916,NA,8.07998,9.75418,NA,NA,NA,NA,27,"low",3,0.00615206804872138,0.768033167484019
5,"Ac","Snag","Alive",127.035,87.3754,NA,11.5031,12.6156,NA,NA,NA,NA,27,"low",3,0.0163906884620954,0.768033167484019
5,"Pl","Snag","Alive",121.198,88.3244,NA,11.7435,13.7608,NA,NA,NA,NA,27,"low",3,0.0196117834153794,0.768033167484019
5,"Ac","Snag","Alive",123.689,100.298,NA,6.02363,7.85032,NA,NA,NA,NA,27,"low",3,0.00284782778373922,0.768033167484019
5,"At","Snag","Alive",122.541,101.273,NA,6.50025,8.30474,NA,NA,NA,NA,27,"low",3,0.00344901612077147,0.768033167484019
5,"At","Snag","Alive",126.185,110.548,NA,5.3964,7.23981,NA,NA,NA,NA,27,"low",3,0.00210369943608981,0.768033167484019
5,"Ac","Snag","Alive",122.203,104.89,NA,6.63101,8.428,NA,NA,NA,NA,27,"low",3,0.00369610686401293,0.768033167484019
5,"At","Snag","Alive",121.492,116.062,NA,6.15837,7.97961,NA,NA,NA,NA,27,"low",3,0.0029875479341823,0.768033167484019
5,"Ep","Snag","Alive",122.44,116.818,NA,7.79596,9.49987,NA,NA,NA,NA,27,"low",3,0.00764611740093114,0.768033167484019
5,"At","Snag","Alive",122.972,126.993,NA,7.11607,8.87999,NA,NA,NA,NA,27,"low",3,0.00438786468215052,0.768033167484019
5,"Ep","Snag","Alive",123.585,132.051,NA,7.70182,9.41497,NA,NA,NA,NA,27,"low",3,0.0074124481395825,0.768033167484019
5,"At","Snag","Alive",127.179,142.744,NA,7.38705,9.12895,NA,NA,NA,NA,27,"low",3,0.00484656150285016,0.768033167484019
5,"Ep","Snag","Alive",131.103,50.1466,NA,9.38317,10.887,NA,NA,NA,NA,27,"low",3,0.0122725442365731,0.768033167484019
5,"Ep","Snag","Alive",134.919,57.697,NA,9.01176,10.5697,NA,NA,NA,NA,27,"low",3,0.011070601848512,0.768033167484019
5,"Ac","Snag","Alive",133.081,72.2577,NA,6.41577,8.22479,NA,NA,NA,NA,27,"low",3,0.00337936701873754,0.768033167484019
5,"At","Snag","Alive",129.561,74.906,NA,10.8832,12.1242,NA,NA,NA,NA,27,"low",3,0.0135663857795059,0.768033167484019
5,"Ac","Snag","Alive",135.456,86.2329,NA,8.86668,10.4446,NA,NA,NA,NA,27,"low",3,0.00813157798089496,0.768033167484019
5,"At","Snag","Alive",132.821,88.5082,NA,7.28804,9.03827,NA,NA,NA,NA,27,"low",3,0.00467565521344987,0.768033167484019
5,"Ac","Snag","Alive",135.77,98.5981,NA,5.31628,7.16079,NA,NA,NA,NA,27,"low",3,0.00203051918210816,0.768033167484019
5,"Ac","Snag","Alive",134.738,99.7461,NA,10.0875,11.4766,NA,NA,NA,NA,27,"low",3,0.0115212836587408,0.768033167484019
5,"At","Snag","Alive",135.587,114.692,NA,8.22714,9.88488,NA,NA,NA,NA,27,"low",3,0.00645459705459584,0.768033167484019
5,"Ac","Snag","Alive",135.384,138.716,NA,5.44838,7.29095,NA,NA,NA,NA,27,"low",3,0.00216986221604844,0.768033167484019
5,"Ep","Snag","Alive",138.806,58.3876,NA,8.39826,10.036,NA,NA,NA,NA,27,"low",3,0.00924685525366797,0.768033167484019
5,"Pl","Snag","Alive",139.48,94.3989,NA,5.03747,7.94313,NA,NA,NA,NA,27,"low",3,0.00254060780249814,0.768033167484019
5,"At","Snag","Alive",143.227,123.277,NA,8.18216,9.84501,NA,NA,NA,NA,27,"low",3,0.00636117031202132,0.768033167484019
5,"Ac","Snag","Alive",140.814,147.574,NA,7.21345,8.96975,NA,NA,NA,NA,27,"low",3,0.00464568458976319,0.768033167484019
5,"Ep","Snag","Alive",144.809,63.6615,NA,6.33691,8.14992,NA,NA,NA,NA,27,"low",3,0.00450324243147982,0.768033167484019
5,"Ep","Snag","Alive",149.666,73.8205,NA,5.88826,7.71977,NA,NA,NA,NA,27,"low",3,0.00373316760481207,0.768033167484019
5,"Ac","Snag","Alive",146.019,91.0931,NA,8.34813,9.99181,NA,NA,NA,NA,27,"low",3,0.00690661754475307,0.768033167484019
5,"Ac","Snag","Alive",146.259,102.01,NA,7.6524,9.37029,NA,NA,NA,NA,27,"low",3,0.00545405113650707,0.768033167484019
5,"Ep","Snag","Alive",148.729,107.864,NA,6.88457,8.6653,NA,NA,NA,NA,27,"low",3,0.00556537182516889,0.768033167484019
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,1,"ctrl",3,0.011781059162797,0.011781059162797
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,2,"ctrl",3,0.0480310405152127,0.114169445993073
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,2,"ctrl",3,0.011781059162797,0.114169445993073
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,2,"ctrl",3,0.0476466575461118,0.114169445993073
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,2,"ctrl",3,0.00671068876895164,0.114169445993073
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,3,"ctrl",3,0.0480310405152127,0.154524418597362
6,"Bl","Snag","Alive",56.2015,83.8778,NA,15.5549,12.1746,NA,NA,NA,NA,3,"ctrl",3,0.0290378508043434,0.154524418597362
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,3,"ctrl",3,0.011781059162797,0.154524418597362
6,"Bl","Snag","Alive",59.0086,120.026,NA,7.36575,7.11577,NA,NA,NA,NA,3,"ctrl",3,0.00452128671209618,0.154524418597362
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,3,"ctrl",3,0.0476466575461118,0.154524418597362
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,3,"ctrl",3,0.00671068876895164,0.154524418597362
6,"Bl","Snag","Alive",147.698,64.9945,NA,8.67478,8.01163,NA,NA,NA,NA,3,"ctrl",3,0.0067958350878496,0.154524418597362
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,4,"ctrl",3,0.0480310405152127,0.181449568187137
6,"Bl","Snag","Alive",56.2015,83.8778,NA,15.5549,12.1746,NA,NA,NA,NA,4,"ctrl",3,0.0290378508043434,0.181449568187137
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,4,"ctrl",3,0.011781059162797,0.181449568187137
6,"Bl","Snag","Alive",59.0086,120.026,NA,7.36575,7.11577,NA,NA,NA,NA,4,"ctrl",3,0.00452128671209618,0.181449568187137
6,"Bl","Snag","Alive",73.6258,140.722,NA,12.1335,10.2135,NA,NA,NA,NA,4,"ctrl",3,0.0156750978046158,0.181449568187137
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,4,"ctrl",3,0.0476466575461118,0.181449568187137
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,4,"ctrl",3,0.00671068876895164,0.181449568187137
6,"Bl","Snag","Alive",103.307,105.074,NA,10.6197,9.27834,NA,NA,NA,NA,4,"ctrl",3,0.0112500517851585,0.181449568187137
6,"Bl","Snag","Alive",147.698,64.9945,NA,8.67478,8.01163,NA,NA,NA,NA,4,"ctrl",3,0.0067958350878496,0.181449568187137
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,5,"ctrl",3,0.0480310405152127,0.680451492208376
6,"Bl","Snag","Alive",56.2015,83.8778,NA,15.5549,12.1746,NA,NA,NA,NA,5,"ctrl",3,0.0290378508043434,0.680451492208376
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,5,"ctrl",3,0.011781059162797,0.680451492208376
6,"Bl","Snag","Alive",59.0086,120.026,NA,7.36575,7.11577,NA,NA,NA,NA,5,"ctrl",3,0.00452128671209618,0.680451492208376
6,"Bl","Snag","Alive",73.6258,140.722,NA,12.1335,10.2135,NA,NA,NA,NA,5,"ctrl",3,0.0156750978046158,0.680451492208376
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,5,"ctrl",3,0.0476466575461118,0.680451492208376
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,5,"ctrl",3,0.00671068876895164,0.680451492208376
6,"Bl","Snag","Alive",103.307,105.074,NA,10.6197,9.27834,NA,NA,NA,NA,5,"ctrl",3,0.0112500517851585,0.680451492208376
6,"Sx","Snag","Alive",129.16,75.9425,NA,51.7919,27.8612,NA,NA,NA,NA,5,"ctrl",3,0.499001924021239,0.680451492208376
6,"Bl","Snag","Alive",147.698,64.9945,NA,8.67478,8.01163,NA,NA,NA,NA,5,"ctrl",3,0.0067958350878496,0.680451492208376
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,6,"ctrl",3,0.0480310405152127,0.736980216873427
6,"Bl","Snag","Alive",56.2015,83.8778,NA,15.5549,12.1746,NA,NA,NA,NA,6,"ctrl",3,0.0290378508043434,0.736980216873427
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,6,"ctrl",3,0.011781059162797,0.736980216873427
6,"Bl","Snag","Alive",59.0086,120.026,NA,7.36575,7.11577,NA,NA,NA,NA,6,"ctrl",3,0.00452128671209618,0.736980216873427
6,"Bl","Snag","Alive",73.2673,79.1061,NA,11.9887,10.1259,NA,NA,NA,NA,6,"ctrl",3,0.0152139015374071,0.736980216873427
6,"Bl","Snag","Alive",73.6258,140.722,NA,12.1335,10.2135,NA,NA,NA,NA,6,"ctrl",3,0.0156750978046158,0.736980216873427
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,6,"ctrl",3,0.0476466575461118,0.736980216873427
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,6,"ctrl",3,0.00671068876895164,0.736980216873427
6,"Bl","Snag","Alive",101.159,102.128,NA,16.7879,12.8327,NA,NA,NA,NA,6,"ctrl",3,0.0350666925308264,0.736980216873427
6,"Bl","Snag","Alive",103.307,105.074,NA,10.6197,9.27834,NA,NA,NA,NA,6,"ctrl",3,0.0112500517851585,0.736980216873427
6,"Bl","Snag","Alive",111.914,97.016,NA,8.38715,7.81784,NA,NA,NA,NA,6,"ctrl",3,0.00624813059681749,0.736980216873427
6,"Sx","Snag","Alive",129.16,75.9425,NA,51.7919,27.8612,NA,NA,NA,NA,6,"ctrl",3,0.499001924021239,0.736980216873427
6,"Bl","Snag","Alive",147.698,64.9945,NA,8.67478,8.01163,NA,NA,NA,NA,6,"ctrl",3,0.0067958350878496,0.736980216873427
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,7,"ctrl",3,0.0480310405152127,0.81723076277667
6,"Bl","Snag","Alive",56.2015,83.8778,NA,15.5549,12.1746,NA,NA,NA,NA,7,"ctrl",3,0.0290378508043434,0.81723076277667
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,7,"ctrl",3,0.011781059162797,0.81723076277667
6,"Bl","Snag","Alive",59.0086,120.026,NA,7.36575,7.11577,NA,NA,NA,NA,7,"ctrl",3,0.00452128671209618,0.81723076277667
6,"Bl","Snag","Alive",73.2673,79.1061,NA,11.9887,10.1259,NA,NA,NA,NA,7,"ctrl",3,0.0152139015374071,0.81723076277667
6,"Bl","Snag","Alive",73.6258,140.722,NA,12.1335,10.2135,NA,NA,NA,NA,7,"ctrl",3,0.0156750978046158,0.81723076277667
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,7,"ctrl",3,0.0476466575461118,0.81723076277667
6,"Bl","Snag","Alive",93.3409,99.948,NA,11.2044,9.64464,NA,NA,NA,NA,7,"ctrl",3,0.0128562758834686,0.81723076277667
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,7,"ctrl",3,0.00671068876895164,0.81723076277667
6,"Bl","Snag","Alive",101.159,102.128,NA,16.7879,12.8327,NA,NA,NA,NA,7,"ctrl",3,0.0350666925308264,0.81723076277667
6,"Bl","Snag","Alive",103.307,105.074,NA,10.6197,9.27834,NA,NA,NA,NA,7,"ctrl",3,0.0112500517851585,0.81723076277667
6,"Bl","Snag","Alive",111.914,97.016,NA,8.38715,7.81784,NA,NA,NA,NA,7,"ctrl",3,0.00624813059681749,0.81723076277667
6,"Bl","Snag","Alive",118.106,142.004,NA,21.8938,15.3089,NA,NA,NA,NA,7,"ctrl",3,0.067394270019774,0.81723076277667
6,"Sx","Snag","Alive",129.16,75.9425,NA,51.7919,27.8612,NA,NA,NA,NA,7,"ctrl",3,0.499001924021239,0.81723076277667
6,"Bl","Snag","Alive",147.698,64.9945,NA,8.67478,8.01163,NA,NA,NA,NA,7,"ctrl",3,0.0067958350878496,0.81723076277667
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,8,"ctrl",3,0.0480310405152127,1.17772063933789
6,"Bl","Snag","Alive",56.2015,83.8778,NA,15.5549,12.1746,NA,NA,NA,NA,8,"ctrl",3,0.0290378508043434,1.17772063933789
6,"Bl","Snag","Alive",57.9363,118.591,NA,10.8182,9.40341,NA,NA,NA,NA,8,"ctrl",3,0.011781059162797,1.17772063933789
6,"Bl","Snag","Alive",59.0086,120.026,NA,7.36575,7.11577,NA,NA,NA,NA,8,"ctrl",3,0.00452128671209618,1.17772063933789
6,"Bl","Snag","Alive",73.2673,79.1061,NA,11.9887,10.1259,NA,NA,NA,NA,8,"ctrl",3,0.0152139015374071,1.17772063933789
6,"Bl","Snag","Alive",73.6258,140.722,NA,12.1335,10.2135,NA,NA,NA,NA,8,"ctrl",3,0.0156750978046158,1.17772063933789
6,"Bl","Snag","Alive",89.7962,64.1988,NA,19.0102,13.958,NA,NA,NA,NA,8,"ctrl",3,0.0476466575461118,1.17772063933789
6,"Bl","Snag","Alive",93.3409,99.948,NA,11.2044,9.64464,NA,NA,NA,NA,8,"ctrl",3,0.0128562758834686,1.17772063933789
6,"Bl","Snag","Alive",102.607,97.4094,NA,8.631,7.98225,NA,NA,NA,NA,8,"ctrl",3,0.00671068876895164,1.17772063933789
6,"Bl","Snag","Alive",101.159,102.128,NA,16.7879,12.8327,NA,NA,NA,NA,8,"ctrl",3,0.0350666925308264,1.17772063933789
6,"Bl","Snag","Alive",103.307,105.074,NA,10.6197,9.27834,NA,NA,NA,NA,8,"ctrl",3,0.0112500517851585,1.17772063933789
6,"Bl","Snag","Alive",111.914,97.016,NA,8.38715,7.81784,NA,NA,NA,NA,8,"ctrl",3,0.00624813059681749,1.17772063933789
6,"Bl","Snag","Alive",117.955,95.3185,NA,11.3412,9.72941,NA,NA,NA,NA,8,"ctrl",3,0.0132505929658168,1.17772063933789
6,"Bl","Snag","Alive",118.106,142.004,NA,21.8938,15.3089,NA,NA,NA,NA,8,"ctrl",3,0.067394270019774,1.17772063933789
6,"Bl","Snag","Alive",118.396,142.164,NA,40.6651,21.7138,NA,NA,NA,NA,8,"ctrl",3,0.301927964942721,1.17772063933789
6,"Bl","Snag","Alive",123.481,108.496,NA,9.76482,8.7308,NA,NA,NA,NA,8,"ctrl",3,0.00912746469762082,1.17772063933789
6,"Sx","Snag","Alive",129.16,75.9425,NA,51.7919,27.8612,NA,NA,NA,NA,8,"ctrl",3,0.499001924021239,1.17772063933789
6,"Bl","Snag","Alive",138.955,82.3611,NA,17.0024,12.9447,NA,NA,NA,NA,8,"ctrl",3,0.036183853955063,1.17772063933789
6,"Bl","Snag","Alive",147.698,64.9945,NA,8.67478,8.01163,NA,NA,NA,NA,8,"ctrl",3,0.0067958350878496,1.17772063933789
6,"Bl","Snag","Alive",54.454,115.324,NA,19.0724,13.9883,NA,NA,NA,NA,9,"ctrl",3,0.0480310405152127,1.15872500964513
